Title,Global Version,Release Date,Hours Viewed,Number of Ratings,Rating,Genre,Key Words,Description,Genre_genre
Holy Family: Season 1 // Sagrada familia: Season 1,Yes,2022-10-14,8200000,105.0,8.0,"['Short', 'Drama']","tv special,stand up comedy,stand up comedy special",A behind the scenes look at the new agents of NCIS.,Short
Holy Family: Season 1 // Sagrada familia: Season 1,Yes,2022-10-14,8200000,105.0,8.0,"['Short', 'Drama']","tv special,stand up comedy,stand up comedy special",A behind the scenes look at the new agents of NCIS.,Drama
Killer Sally: Limited Series,Yes,2022-11-02,8200000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Life After Death with Tyler Henry: Season 1,Yes,2022-03-11,8200000,1227.0,6.2,['Reality-TV'],"death,medium,gay medium,talking to spirits,hope","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Reality-TV
Longest Third Date,Yes,2023-04-18,8200000,1221.0,6.4,['Documentary'],world,"When Matt and Khani match on Hinge, sparks fly. They spontaneously fly to Costa Rica for their third date - and get stuck as the world shuts down in March 2020. An extended stay in paradise becomes the ultimate test of compatibility.",Documentary
Lost Bullet // Balle perdue,Yes,2020-06-19,8200000,13807.0,6.3,"['Action', 'Crime', 'Thriller']","police,french police,france,one against many,one man army","A small time delinquent, turned police mechanic for a go fast task force, is forced to defend his innocence when his mentor is killed by dirty cops.",Action
Lost Bullet // Balle perdue,Yes,2020-06-19,8200000,13807.0,6.3,"['Action', 'Crime', 'Thriller']","police,french police,france,one against many,one man army","A small time delinquent, turned police mechanic for a go fast task force, is forced to defend his innocence when his mentor is killed by dirty cops.",Crime
Lost Bullet // Balle perdue,Yes,2020-06-19,8200000,13807.0,6.3,"['Action', 'Crime', 'Thriller']","police,french police,france,one against many,one man army","A small time delinquent, turned police mechanic for a go fast task force, is forced to defend his innocence when his mentor is killed by dirty cops.",Thriller
Mr. Iglesias: Part 1,Yes,2019-06-21,8200000,46265.23757763975,6.6,"['Short', 'Comedy', 'Crime']","tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Short
Mr. Iglesias: Part 1,Yes,2019-06-21,8200000,46265.23757763975,6.6,"['Short', 'Comedy', 'Crime']","tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Mr. Iglesias: Part 1,Yes,2019-06-21,8200000,46265.23757763975,6.6,"['Short', 'Comedy', 'Crime']","tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Crime
Pedal to Metal: Season 1 // Dale gas: Temporada 1,No,2022-03-16,8200000,46265.23757763975,6.6,"['Animation', 'Short', 'Action']","ringling,computer animation,car chase,rock n roll,80s rock","What if the road to an 80&apos;s hair metal concert was just as exhilarating as the concert itself? Join two super fans, Brock and Roxy, as they race through an action-packed rock-and-roll themed desert to see their favorite band befor...",Animation
Pedal to Metal: Season 1 // Dale gas: Temporada 1,No,2022-03-16,8200000,46265.23757763975,6.6,"['Animation', 'Short', 'Action']","ringling,computer animation,car chase,rock n roll,80s rock","What if the road to an 80&apos;s hair metal concert was just as exhilarating as the concert itself? Join two super fans, Brock and Roxy, as they race through an action-packed rock-and-roll themed desert to see their favorite band befor...",Short
Pedal to Metal: Season 1 // Dale gas: Temporada 1,No,2022-03-16,8200000,46265.23757763975,6.6,"['Animation', 'Short', 'Action']","ringling,computer animation,car chase,rock n roll,80s rock","What if the road to an 80&apos;s hair metal concert was just as exhilarating as the concert itself? Join two super fans, Brock and Roxy, as they race through an action-packed rock-and-roll themed desert to see their favorite band befor...",Action
Pokémon Master Journeys: The Series: Part 3,No,2022-05-26,8200000,432.0,7.6,"['Animation', 'Action', 'Adventure']",comic,"As Ash battles his way through the World Coronation Series, Goh continues his quest to catch every Pokémon. Together, they&apos;re on a journey to adventure.",Animation
Pokémon Master Journeys: The Series: Part 3,No,2022-05-26,8200000,432.0,7.6,"['Animation', 'Action', 'Adventure']",comic,"As Ash battles his way through the World Coronation Series, Goh continues his quest to catch every Pokémon. Together, they&apos;re on a journey to adventure.",Action
Pokémon Master Journeys: The Series: Part 3,No,2022-05-26,8200000,432.0,7.6,"['Animation', 'Action', 'Adventure']",comic,"As Ash battles his way through the World Coronation Series, Goh continues his quest to catch every Pokémon. Together, they&apos;re on a journey to adventure.",Adventure
Savage Beauty: Season 1,Yes,2022-05-12,8200000,15.0,8.4,"['Fantasy', 'Music', 'Romance']","year in title,2010s,2000s,2020s,number in title","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Fantasy
Savage Beauty: Season 1,Yes,2022-05-12,8200000,15.0,8.4,"['Fantasy', 'Music', 'Romance']","year in title,2010s,2000s,2020s,number in title","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Music
Savage Beauty: Season 1,Yes,2022-05-12,8200000,15.0,8.4,"['Fantasy', 'Music', 'Romance']","year in title,2010s,2000s,2020s,number in title","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Romance
Snowpiercer: Season 2,No,2021-01-26,8200000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
The Ranch: Part 7,Yes,2019-09-13,8200000,353.0,6.2,"['Animation', 'Action', 'Adventure']","part two,based on manga,knight,kingdom,based on anime series","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Animation
The Ranch: Part 7,Yes,2019-09-13,8200000,353.0,6.2,"['Animation', 'Action', 'Adventure']","part two,based on manga,knight,kingdom,based on anime series","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Action
The Ranch: Part 7,Yes,2019-09-13,8200000,353.0,6.2,"['Animation', 'Action', 'Adventure']","part two,based on manga,knight,kingdom,based on anime series","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Adventure
The Starling,Yes,2021-09-24,8200000,1716.0,6.7,['Drama'],"christian fundamentalism,coming of age,youth pastor,youth group,sexual awakening",17-year-old Jem Starling struggles with her place within her Christian fundamentalist community. But everything changes when her magnetic youth pastor Owen returns to their church.,Drama
Wave Makers: Season 1 // 人選之人—造浪者: 第 1 季 // 人选之人：造浪者: 第 1 季,Yes,2023-04-28,8200000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
We Lost Our Human,Yes,2023-03-21,8200000,16.0,5.2,['Drama'],"tv special,stand up comedy,stand up comedy special","Follows Ewa, a translator in her mid-thirties, and Eryk, a Cervantes specialist teaching at a university",Drama
When the Camellia Blooms: Season 1 // 동백꽃 필 무렵: 시즌 1,Yes,2019-09-18,8200000,133.0,5.5,"['Animation', 'Musical', 'Short']","featurette,cartoon,cartoon short,one reeler,rat","The mice will loot the kitchen. The roaches also get into the act. A rat menaces the lead mouse couple, until the cat returns.",Animation
When the Camellia Blooms: Season 1 // 동백꽃 필 무렵: 시즌 1,Yes,2019-09-18,8200000,133.0,5.5,"['Animation', 'Musical', 'Short']","featurette,cartoon,cartoon short,one reeler,rat","The mice will loot the kitchen. The roaches also get into the act. A rat menaces the lead mouse couple, until the cat returns.",Musical
When the Camellia Blooms: Season 1 // 동백꽃 필 무렵: 시즌 1,Yes,2019-09-18,8200000,133.0,5.5,"['Animation', 'Musical', 'Short']","featurette,cartoon,cartoon short,one reeler,rat","The mice will loot the kitchen. The roaches also get into the act. A rat menaces the lead mouse couple, until the cat returns.",Short
White Lines: Season 1,Yes,2020-05-15,8200000,124.0,5.1,"['Short', 'War']","doctor,title spoken by character","A young intern is drafted and placed in the Army Medical Corps as a buck private and is none too happy about it. Injured, he is placed in the hospital, and a Major comes by and explains how army doctors make important advances in ...",Short
White Lines: Season 1,Yes,2020-05-15,8200000,124.0,5.1,"['Short', 'War']","doctor,title spoken by character","A young intern is drafted and placed in the Army Medical Corps as a buck private and is none too happy about it. Injured, he is placed in the hospital, and a Major comes by and explains how army doctors make important advances in ...",War
Floor Is Lava: Season 1,Yes,2020-06-19,8100000,79.0,6.1,"['Short', 'Comedy']","floor is lava game,lava","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Short
Floor Is Lava: Season 1,Yes,2020-06-19,8100000,79.0,6.1,"['Short', 'Comedy']","floor is lava game,lava","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
"Game Over, Man!",Yes,2018-03-23,8100000,32720.0,5.4,"['Action', 'Comedy']","gay,closeted homosexual,gay couple,male frontal nudity,male nudity","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Action
"Game Over, Man!",Yes,2018-03-23,8100000,32720.0,5.4,"['Action', 'Comedy']","gay,closeted homosexual,gay couple,male frontal nudity,male nudity","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Human Playground: Season 1,Yes,2022-09-30,8100000,841.0,6.9,['Documentary'],social documentary,"This docuseries explores the origins and evolution of play across the globe, from age-old rituals to billion-dollar businesses.",Documentary
Like Father,Yes,2018-08-03,8100000,22693.0,6.1,"['Comedy', 'Drama']","father daughter relationship,f word,reference to google,two word title,bare chested male","After she&apos;s left at the altar, a workaholic advertising executive ends up on her Caribbean honeymoon cruise with her estranged father.",Comedy
Like Father,Yes,2018-08-03,8100000,22693.0,6.1,"['Comedy', 'Drama']","father daughter relationship,f word,reference to google,two word title,bare chested male","After she&apos;s left at the altar, a workaholic advertising executive ends up on her Caribbean honeymoon cruise with her estranged father.",Drama
MerPeople: Limited Series,Yes,2023-05-23,8100000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
No One Gets Out Alive,Yes,2021-09-29,8100000,20035.0,5.4,"['Drama', 'Horror', 'Mystery']","search,house,escape,vision,nightmare","After being forced to take a room in a boardinghouse, an immigrant in search of the American Dream finds herself in a nightmare she can&apos;t escape.",Drama
No One Gets Out Alive,Yes,2021-09-29,8100000,20035.0,5.4,"['Drama', 'Horror', 'Mystery']","search,house,escape,vision,nightmare","After being forced to take a room in a boardinghouse, an immigrant in search of the American Dream finds herself in a nightmare she can&apos;t escape.",Horror
No One Gets Out Alive,Yes,2021-09-29,8100000,20035.0,5.4,"['Drama', 'Horror', 'Mystery']","search,house,escape,vision,nightmare","After being forced to take a room in a boardinghouse, an immigrant in search of the American Dream finds herself in a nightmare she can&apos;t escape.",Mystery
The Mess You Leave Behind: Limited Series // El desorden que dejas: Miniserie,Yes,2020-12-11,8100000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
The Soccer Football Movie,Yes,2022-11-09,8100000,1167.0,3.1,"['Animation', 'Comedy', 'Family']","cgi animation,computer animation,3d animation,soccer,football","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Animation
The Soccer Football Movie,Yes,2022-11-09,8100000,1167.0,3.1,"['Animation', 'Comedy', 'Family']","cgi animation,computer animation,3d animation,soccer,football","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
The Soccer Football Movie,Yes,2022-11-09,8100000,1167.0,3.1,"['Animation', 'Comedy', 'Family']","cgi animation,computer animation,3d animation,soccer,football","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Family
Toscana,Yes,2022-05-18,8100000,9291.0,5.7,"['Drama', 'Romance']","tuscany italy,chef,dane abroad,one word title,territory name in title","When a Danish chef travels to Tuscany to sell his father&apos;s business, he meets a local woman who inspires him to rethink his approach to life and love.",Drama
Toscana,Yes,2022-05-18,8100000,9291.0,5.7,"['Drama', 'Romance']","tuscany italy,chef,dane abroad,one word title,territory name in title","When a Danish chef travels to Tuscany to sell his father&apos;s business, he meets a local woman who inspires him to rethink his approach to life and love.",Romance
"Blood, Sex & Royalty: Season 1",Yes,2022-11-23,8000000,457.0,3.1,['Horror'],"penis in mouth,vulva,shaved vagina,penis amputation,female frontal nudity",A lascivious boyfriend takes his virginal girlfriend to an adult retreat for a passionate weekend unaware of the camp-ground&apos;s history of murder and rape.,Horror
Chicago Party Aunt: Part 2,Yes,2022-12-30,8000000,46265.23757763975,6.6,"['Short', 'Mystery']","tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Short
Chicago Party Aunt: Part 2,Yes,2022-12-30,8000000,46265.23757763975,6.6,"['Short', 'Mystery']","tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Mystery
Conversations with a Killer: The John Wayne Gacy Tapes: Limited Series,Yes,2022-04-20,8000000,12298.0,7.1,"['Documentary', 'Biography', 'Crime']","serial killer,clown,crawlspace,missing person,tv mini series",Never-before-heard audio from the interrogation of serial killer John Wayne Gacy threads through this chilling look at his 1970s murder spree.,Documentary
Conversations with a Killer: The John Wayne Gacy Tapes: Limited Series,Yes,2022-04-20,8000000,12298.0,7.1,"['Documentary', 'Biography', 'Crime']","serial killer,clown,crawlspace,missing person,tv mini series",Never-before-heard audio from the interrogation of serial killer John Wayne Gacy threads through this chilling look at his 1970s murder spree.,Biography
Conversations with a Killer: The John Wayne Gacy Tapes: Limited Series,Yes,2022-04-20,8000000,12298.0,7.1,"['Documentary', 'Biography', 'Crime']","serial killer,clown,crawlspace,missing person,tv mini series",Never-before-heard audio from the interrogation of serial killer John Wayne Gacy threads through this chilling look at his 1970s murder spree.,Crime
Copenhagen Cowboy: Season 1,Yes,2023-01-05,8000000,100.0,6.6,"['Documentary', 'Short']",behind the scene,In this neon drenched behind the scenes documentary the Copenhagen Cowboy show creator Nicolas Winding Refn and his team detail how they brought the stoic heroine and dark fairy tale version of Copenhagen&apos;s netherworld to life.,Documentary
Copenhagen Cowboy: Season 1,Yes,2023-01-05,8000000,100.0,6.6,"['Documentary', 'Short']",behind the scene,In this neon drenched behind the scenes documentary the Copenhagen Cowboy show creator Nicolas Winding Refn and his team detail how they brought the stoic heroine and dark fairy tale version of Copenhagen&apos;s netherworld to life.,Short
DELETE: Season 1,Yes,2023-06-28,8000000,15.0,8.2,"['Short', 'Comedy']","tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Short
DELETE: Season 1,Yes,2023-06-28,8000000,15.0,8.2,"['Short', 'Comedy']","tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Otherhood,Yes,2019-08-02,8000000,12204.0,6.1,['Comedy'],"mother son relationship,mother&apos;s day,new york city,rear nudity,homosexual","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Quicksand: Limited Series // Störst av allt: Miniserie,Yes,2019-04-05,8000000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Restless // Sans répit,Yes,2022-02-25,8000000,5273.0,5.8,"['Action', 'Crime', 'Thriller']","police officer,police,criminal,accident,car","After going to extremes to cover up an accident, a corrupt cop&apos;s life spirals out of control when he starts receiving threats from a mysterious witness.",Action
Restless // Sans répit,Yes,2022-02-25,8000000,5273.0,5.8,"['Action', 'Crime', 'Thriller']","police officer,police,criminal,accident,car","After going to extremes to cover up an accident, a corrupt cop&apos;s life spirals out of control when he starts receiving threats from a mysterious witness.",Crime
Restless // Sans répit,Yes,2022-02-25,8000000,5273.0,5.8,"['Action', 'Crime', 'Thriller']","police officer,police,criminal,accident,car","After going to extremes to cover up an accident, a corrupt cop&apos;s life spirals out of control when he starts receiving threats from a mysterious witness.",Thriller
Secret Obsession,Yes,2019-07-18,8000000,23460.0,4.5,"['Crime', 'Drama', 'Mystery']","obsession,bare chested male,violence","Recuperating from trauma, Jennifer remains in danger as she returns to a life she doesn&apos;t remember.",Crime
Secret Obsession,Yes,2019-07-18,8000000,23460.0,4.5,"['Crime', 'Drama', 'Mystery']","obsession,bare chested male,violence","Recuperating from trauma, Jennifer remains in danger as she returns to a life she doesn&apos;t remember.",Drama
Secret Obsession,Yes,2019-07-18,8000000,23460.0,4.5,"['Crime', 'Drama', 'Mystery']","obsession,bare chested male,violence","Recuperating from trauma, Jennifer remains in danger as she returns to a life she doesn&apos;t remember.",Mystery
Snowpiercer: Season 3,No,2022-01-25,8000000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
The End of the F***ing World: Season 1,Yes,2018-01-05,8000000,46265.23757763975,6.6,['Documentary'],"formula 1,f1,motorsport,season review,year in title","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Documentary
The I-Land: Limited Series,Yes,2019-09-12,8000000,46265.23757763975,6.6,"['Short', 'Comedy']","tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Short
The I-Land: Limited Series,Yes,2019-09-12,8000000,46265.23757763975,6.6,"['Short', 'Comedy']","tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
The Last Kids on Earth: Book 3,Yes,2020-10-16,8000000,8.0,4.8,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Trash Truck: Season 1,Yes,2020-11-10,8000000,46265.23757763975,6.6,"['News', 'Talk-Show']","reference to disney,reference to marvel,reference to marvel cinematic universe,reference to secret invasion,reference to emilia clarke",Secret Invasion Season 1 Episode 6 review finale of Marvel&apos;s latest Disney+ MCU show. The final episode features Samuel L Jackson as Nick Fury who goes to a hospital. Emilia Clarke as G&apos;iah takes of Gravik as they turn into ultima...,News
Trash Truck: Season 1,Yes,2020-11-10,8000000,46265.23757763975,6.6,"['News', 'Talk-Show']","reference to disney,reference to marvel,reference to marvel cinematic universe,reference to secret invasion,reference to emilia clarke",Secret Invasion Season 1 Episode 6 review finale of Marvel&apos;s latest Disney+ MCU show. The final episode features Samuel L Jackson as Nick Fury who goes to a hospital. Emilia Clarke as G&apos;iah takes of Gravik as they turn into ultima...,Talk-Show
"Web of Make Believe: Death, Lies and the Internet: Season 1",Yes,2022-06-15,8000000,2358.0,6.5,"['Documentary', 'Crime']","crime documentary,internet,swatting,internet crime,social documentary","Conspiracy. Fraud. Violence. Murder. What starts out virtual can get real all too quickly--and when the web is worldwide, so are the consequences.",Documentary
"Web of Make Believe: Death, Lies and the Internet: Season 1",Yes,2022-06-15,8000000,2358.0,6.5,"['Documentary', 'Crime']","crime documentary,internet,swatting,internet crime,social documentary","Conspiracy. Fraud. Violence. Murder. What starts out virtual can get real all too quickly--and when the web is worldwide, so are the consequences.",Crime
Collateral: Limited Series,Yes,2018-03-09,7900000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
EDENS ZERO: Season 1,Yes,2021-04-10,7900000,4753.0,8.5,"['Action', 'Drama', 'Thriller']","revenge,based on manhwa,adaptation,youth,school bullying","Yeon Shi-eun is a model student, who ranks at the top at his school. Physically, he appears like a weak boy, but, by using his smarts, tools, and psychology, he fights against violence that takes place inside and outside of his sc...",Action
EDENS ZERO: Season 1,Yes,2021-04-10,7900000,4753.0,8.5,"['Action', 'Drama', 'Thriller']","revenge,based on manhwa,adaptation,youth,school bullying","Yeon Shi-eun is a model student, who ranks at the top at his school. Physically, he appears like a weak boy, but, by using his smarts, tools, and psychology, he fights against violence that takes place inside and outside of his sc...",Drama
EDENS ZERO: Season 1,Yes,2021-04-10,7900000,4753.0,8.5,"['Action', 'Drama', 'Thriller']","revenge,based on manhwa,adaptation,youth,school bullying","Yeon Shi-eun is a model student, who ranks at the top at his school. Physically, he appears like a weak boy, but, by using his smarts, tools, and psychology, he fights against violence that takes place inside and outside of his sc...",Thriller
Extinction,Yes,2018-07-27,7900000,56448.0,5.8,"['Action', 'Drama', 'Sci-Fi']","reference to stephen hawking,invasion,massacre,electromagnetic pulse,gunfight","A father has a recurring dream of losing his family. His nightmare turns into reality when the planet is invaded by a force bent on destruction. Fighting for their lives, he comes to realize an unknown strength to keep them safe f...",Action
Extinction,Yes,2018-07-27,7900000,56448.0,5.8,"['Action', 'Drama', 'Sci-Fi']","reference to stephen hawking,invasion,massacre,electromagnetic pulse,gunfight","A father has a recurring dream of losing his family. His nightmare turns into reality when the planet is invaded by a force bent on destruction. Fighting for their lives, he comes to realize an unknown strength to keep them safe f...",Drama
Extinction,Yes,2018-07-27,7900000,56448.0,5.8,"['Action', 'Drama', 'Sci-Fi']","reference to stephen hawking,invasion,massacre,electromagnetic pulse,gunfight","A father has a recurring dream of losing his family. His nightmare turns into reality when the planet is invaded by a force bent on destruction. Fighting for their lives, he comes to realize an unknown strength to keep them safe f...",Sci-Fi
Greenhouse Academy: Season 1,Yes,2017-09-08,7900000,6780.0,6.6,"['Drama', 'Family', 'Mystery']","astronaut,school","Almost a year after their astronaut mother&apos;s tragic death, brother and sister Alex and Hayley Woods start to attend an elite boarding school for future leaders, but they soon realize that that everything is not as it seems.",Drama
Greenhouse Academy: Season 1,Yes,2017-09-08,7900000,6780.0,6.6,"['Drama', 'Family', 'Mystery']","astronaut,school","Almost a year after their astronaut mother&apos;s tragic death, brother and sister Alex and Hayley Woods start to attend an elite boarding school for future leaders, but they soon realize that that everything is not as it seems.",Family
Greenhouse Academy: Season 1,Yes,2017-09-08,7900000,6780.0,6.6,"['Drama', 'Family', 'Mystery']","astronaut,school","Almost a year after their astronaut mother&apos;s tragic death, brother and sister Alex and Hayley Woods start to attend an elite boarding school for future leaders, but they soon realize that that everything is not as it seems.",Mystery
In Good Hands // Sen Yaşamaya Bak,Yes,2022-03-21,7900000,46265.23757763975,6.6,"['Short', 'Thriller']","tv special,stand up comedy,stand up comedy special","In search of his honor, a shamed police officer tracks two street kids after he witnesses them commit petty larceny.",Short
In Good Hands // Sen Yaşamaya Bak,Yes,2022-03-21,7900000,46265.23757763975,6.6,"['Short', 'Thriller']","tv special,stand up comedy,stand up comedy special","In search of his honor, a shamed police officer tracks two street kids after he witnesses them commit petty larceny.",Thriller
Into the Night: Season 1,Yes,2020-05-01,7900000,13353.0,6.4,"['Action', 'Comedy', 'Crime']","airport,chase,cameo appearance,beach,adulterous wife","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Action
Into the Night: Season 1,Yes,2020-05-01,7900000,13353.0,6.4,"['Action', 'Comedy', 'Crime']","airport,chase,cameo appearance,beach,adulterous wife","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Into the Night: Season 1,Yes,2020-05-01,7900000,13353.0,6.4,"['Action', 'Comedy', 'Crime']","airport,chase,cameo appearance,beach,adulterous wife","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Crime
The Girl in the Mirror: Season 1 // Alma: Temporada 1,Yes,2022-08-19,7900000,95.0,3.9,"['Horror', 'Thriller']",house,"Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Horror
The Girl in the Mirror: Season 1 // Alma: Temporada 1,Yes,2022-08-19,7900000,95.0,3.9,"['Horror', 'Thriller']",house,"Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Thriller
The Most Beautiful Flower: Season 1 // La flor más bella: Season 1,Yes,2022-12-07,7900000,30.0,5.7,['Comedy'],independent film,"Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
The Playing Card Killer: Limited Series // Baraja: La firma del asesino: Miniserie,No,2023-06-09,7900000,757.0,6.2,"['Documentary', 'Crime', 'History']","tv mini series,2000s,year 2003,timeframe 2000s,true crime",A playing card left at a murder scene connects a string of killings in this docuseries tracking a notorious serial killer who terrorized Spain in 2003.,Documentary
The Playing Card Killer: Limited Series // Baraja: La firma del asesino: Miniserie,No,2023-06-09,7900000,757.0,6.2,"['Documentary', 'Crime', 'History']","tv mini series,2000s,year 2003,timeframe 2000s,true crime",A playing card left at a murder scene connects a string of killings in this docuseries tracking a notorious serial killer who terrorized Spain in 2003.,Crime
The Playing Card Killer: Limited Series // Baraja: La firma del asesino: Miniserie,No,2023-06-09,7900000,757.0,6.2,"['Documentary', 'Crime', 'History']","tv mini series,2000s,year 2003,timeframe 2000s,true crime",A playing card left at a murder scene connects a string of killings in this docuseries tracking a notorious serial killer who terrorized Spain in 2003.,History
